detectorid,starttime,volume,speed,occupancy,status
1130,2010-07-20 02:55:20-07,0,-1,0,0
1130,2010-07-20 02:55:40-07,0,-1,0,0
1130,2010-07-20 02:56:00-07,1,3,2,2
1130,2010-07-20 02:56:20-07,1,61,1,2
1130,2010-07-20 02:56:40-07,0,-1,0,0
1130,2010-07-20 02:57:00-07,0,-1,0,0
1130,2010-07-20 02:57:20-07,0,-1,0,0
1130,2010-07-20 02:57:40-07,2,58,4,2
1130,2010-07-20 02:58:00-07,1,73,1,2
1130,2010-07-20 02:58:20-07,0,-1,0,0
1130,2010-07-20 02:58:40-07,1,59,2,2
1130,2010-07-20 02:59:00-07,0,-1,0,0
1130,2010-07-20 02:59:20-07,0,-1,0,0
1130,2010-07-20 02:59:40-07,0,-1,0,0
1130,2010-07-20 03:00:00-07,0,-1,0,0
1130,2010-07-20 03:00:20-07,1,59,1,2
1130,2010-07-20 03:00:40-07,2,64,3,2
1130,2010-07-20 03:01:00-07,1,59,1,2
1130,2010-07-20 03:01:20-07,2,69,2,2
1130,2010-07-20 03:01:40-07,1,61,1,2
1130,2010-07-20 03:02:00-07,1,59,1,2
1130,2010-07-20 03:02:20-07,0,-1,0,0
1130,2010-07-20 03:02:40-07,0,-1,0,0
1130,2010-07-20 03:03:00-07,0,-1,0,0
1130,2010-07-20 03:03:20-07,1,62,1,2
1130,2010-07-20 03:03:40-07,0,-1,0,0
1130,2010-07-20 03:04:00-07,1,61,1,2
1130,2010-07-20 03:04:20-07,4,30,9,2
1130,2010-07-20 03:04:40-07,2,63,3,2
1130,2010-07-20 03:05:00-07,0,-1,0,0
1130,2010-07-20 03:05:20-07,0,-1,0,0
1130,2010-07-20 03:05:40-07,1,62,1,2
1130,2010-07-20 03:06:00-07,0,-1,0,0
1130,2010-07-20 03:06:20-07,2,65,2,2
1130,2010-07-20 03:06:40-07,0,-1,0,0
1130,2010-07-20 03:07:00-07,2,58,3,2
1130,2010-07-20 03:07:20-07,0,-1,0,0
1130,2010-07-20 03:07:40-07,2,55,2,2
1130,2010-07-20 03:08:00-07,0,-1,0,0
1130,2010-07-20 03:08:20-07,1,68,1,2
1130,2010-07-20 03:08:40-07,4,59,7,2
1130,2010-07-20 03:09:00-07,0,-1,0,0
1130,2010-07-20 03:09:20-07,0,-1,0,0
1130,2010-07-20 03:09:40-07,0,-1,0,0
1130,2010-07-20 03:10:00-07,0,-1,0,0
1130,2010-07-20 03:10:20-07,0,-1,0,0
1130,2010-07-20 03:10:40-07,2,58,3,2
1130,2010-07-20 03:11:00-07,0,-1,0,0
1130,2010-07-20 03:11:20-07,2,61,3,2
1130,2010-07-20 03:11:40-07,1,58,1,2
1130,2010-07-20 03:12:00-07,1,59,1,2
1130,2010-07-20 03:12:20-07,0,-1,0,0
1130,2010-07-20 03:12:40-07,0,-1,0,0
1130,2010-07-20 03:13:00-07,1,69,1,2
1130,2010-07-20 03:13:20-07,0,-1,0,0
1130,2010-07-20 03:13:40-07,0,-1,0,0
1130,2010-07-20 03:14:00-07,1,58,1,2
1130,2010-07-20 03:14:20-07,0,-1,0,0
1130,2010-07-20 03:14:40-07,1,51,1,2
1130,2010-07-20 03:15:00-07,0,-1,0,0
1130,2010-07-20 03:15:20-07,0,-1,0,0
1130,2010-07-20 03:15:40-07,0,-1,0,0
1130,2010-07-20 03:16:00-07,2,59,7,2
1130,2010-07-20 03:16:20-07,0,-1,0,0
1130,2010-07-20 03:16:40-07,1,69,1,2
1130,2010-07-20 03:17:00-07,1,62,1,2
1130,2010-07-20 03:17:20-07,0,-1,0,0
1130,2010-07-20 03:17:40-07,1,48,1,2
1130,2010-07-20 03:18:00-07,2,58,3,2
1130,2010-07-20 03:18:20-07,1,59,1,2
1130,2010-07-20 03:18:40-07,3,57,6,2
1130,2010-07-20 03:19:00-07,0,-1,0,0
1130,2010-07-20 03:19:20-07,1,51,2,2
1130,2010-07-20 03:19:40-07,0,-1,0,0
1130,2010-07-20 03:20:00-07,1,0,0,3
1130,2010-07-20 03:20:20-07,0,0,1,3
1130,2010-07-20 03:20:40-07,0,-1,0,0
1130,2010-07-20 03:21:00-07,0,-1,0,0
1130,2010-07-20 03:21:20-07,1,61,1,2
1130,2010-07-20 03:21:40-07,1,58,1,2
1130,2010-07-20 03:22:00-07,0,-1,0,0
1130,2010-07-20 03:22:20-07,1,62,1,2
1130,2010-07-20 03:22:40-07,0,-1,0,0
1130,2010-07-20 03:23:00-07,1,58,1,2
1130,2010-07-20 03:23:20-07,3,58,4,2
1130,2010-07-20 03:23:40-07,1,58,1,2
1130,2010-07-20 03:24:00-07,1,51,1,2
1130,2010-07-20 03:24:20-07,1,59,2,2
1130,2010-07-20 03:24:40-07,1,58,1,2
1130,2010-07-20 03:25:00-07,0,-1,0,0
1130,2010-07-20 03:25:20-07,1,59,1,2
1130,2010-07-20 03:25:40-07,0,-1,0,0
1130,2010-07-20 03:26:00-07,0,-1,0,0
1130,2010-07-20 03:26:20-07,0,-1,0,0
1130,2010-07-20 03:26:40-07,0,-1,0,0
1130,2010-07-20 03:27:00-07,0,-1,0,0
1130,2010-07-20 03:27:20-07,1,67,1,2
1130,2010-07-20 03:27:40-07,2,54,3,2
1130,2010-07-20 03:28:00-07,2,60,3,2
1130,2010-07-20 03:28:20-07,1,72,1,2
1130,2010-07-20 03:28:40-07,1,58,1,2
1130,2010-07-20 03:29:00-07,0,-1,0,0
1130,2010-07-20 03:29:20-07,0,-1,0,0
1130,2010-07-20 03:29:40-07,0,-1,0,0
1130,2010-07-20 03:30:00-07,1,51,1,2
1130,2010-07-20 03:30:20-07,1,53,1,2
1130,2010-07-20 03:30:40-07,0,-1,0,0
1130,2010-07-20 03:31:00-07,0,-1,0,0
1130,2010-07-20 03:31:20-07,1,61,1,2
1130,2010-07-20 03:31:40-07,1,88,1,2
1130,2010-07-20 03:32:00-07,1,61,1,2
1130,2010-07-20 03:32:20-07,1,51,1,2
1130,2010-07-20 03:32:40-07,2,65,3,2
1130,2010-07-20 03:33:00-07,0,-1,0,0
1130,2010-07-20 03:33:20-07,1,58,1,2
1130,2010-07-20 03:33:40-07,1,51,1,2
1130,2010-07-20 03:34:00-07,0,-1,0,0
1130,2010-07-20 03:34:20-07,5,63,8,2
1130,2010-07-20 03:34:40-07,1,68,1,2
1130,2010-07-20 03:35:00-07,1,51,1,2
1130,2010-07-20 03:35:20-07,1,51,4,2
1130,2010-07-20 03:35:40-07,0,-1,0,0
1130,2010-07-20 03:36:00-07,1,72,1,2
1130,2010-07-20 03:36:20-07,0,-1,0,0
1130,2010-07-20 03:36:40-07,0,-1,0,0
1130,2010-07-20 03:37:00-07,0,-1,0,0
1130,2010-07-20 03:37:20-07,1,58,1,2
1130,2010-07-20 03:37:40-07,3,65,4,2
1130,2010-07-20 03:38:00-07,0,-1,0,0
1130,2010-07-20 03:38:20-07,1,51,1,2
1130,2010-07-20 03:38:40-07,0,-1,0,0
1130,2010-07-20 03:39:00-07,0,-1,0,0
1130,2010-07-20 03:39:20-07,2,64,3,2
1130,2010-07-20 03:39:40-07,0,-1,0,0
1130,2010-07-20 03:40:00-07,0,-1,0,0
1130,2010-07-20 03:40:20-07,0,-1,0,0
1130,2010-07-20 03:40:40-07,2,66,4,2
1130,2010-07-20 03:41:00-07,2,69,4,2
1130,2010-07-20 03:41:20-07,3,55,5,2
1130,2010-07-20 03:41:40-07,2,68,3,2
1130,2010-07-20 03:42:00-07,0,-1,0,0
1130,2010-07-20 03:42:20-07,3,58,4,2
1130,2010-07-20 03:42:40-07,0,-1,0,0
1130,2010-07-20 03:43:00-07,1,67,1,2
1130,2010-07-20 03:43:20-07,1,51,1,2
1130,2010-07-20 03:43:40-07,3,58,4,2
1130,2010-07-20 03:44:00-07,3,59,4,2
1130,2010-07-20 03:44:20-07,1,58,1,2
1130,2010-07-20 03:44:40-07,1,53,1,2
1130,2010-07-20 03:45:00-07,1,69,1,2
1130,2010-07-20 03:45:20-07,1,51,1,2
1130,2010-07-20 03:45:40-07,0,-1,0,0
1130,2010-07-20 03:46:00-07,2,60,3,2
1130,2010-07-20 03:46:20-07,4,62,6,2
1130,2010-07-20 03:46:40-07,2,60,6,2
1130,2010-07-20 03:47:00-07,3,48,8,2
1130,2010-07-20 03:47:20-07,0,-1,0,0
1130,2010-07-20 03:47:40-07,1,69,1,2
1130,2010-07-20 03:48:00-07,2,58,3,2
1130,2010-07-20 03:48:20-07,2,60,3,2
1130,2010-07-20 03:48:40-07,1,72,1,2
1130,2010-07-20 03:49:00-07,1,69,1,2
1130,2010-07-20 03:49:20-07,2,66,2,2
1130,2010-07-20 03:49:40-07,0,-1,0,0
1130,2010-07-20 03:50:00-07,0,-1,0,0
1130,2010-07-20 03:50:20-07,1,58,1,2
1130,2010-07-20 03:50:40-07,2,55,3,2
1130,2010-07-20 03:51:00-07,1,53,1,2
1130,2010-07-20 03:51:20-07,4,63,14,2
1130,2010-07-20 03:51:40-07,4,58,12,2
1130,2010-07-20 03:52:00-07,1,61,1,2
1130,2010-07-20 03:52:20-07,2,67,1,2
1130,2010-07-20 03:52:40-07,2,63,5,2
1130,2010-07-20 03:53:00-07,2,69,4,2
1130,2010-07-20 03:53:20-07,1,59,1,2
1130,2010-07-20 03:53:40-07,1,58,1,2
1130,2010-07-20 03:54:00-07,0,-1,0,0
1130,2010-07-20 03:54:20-07,2,59,6,2
1130,2010-07-20 03:54:40-07,1,58,1,2
1130,2010-07-20 03:55:00-07,2,59,3,2
1130,2010-07-20 03:55:20-07,1,90,1,2
1130,2010-07-20 03:55:40-07,0,-1,0,0
1130,2010-07-20 03:56:00-07,1,51,2,2
1130,2010-07-20 03:56:20-07,0,-1,0,0
1130,2010-07-20 03:56:40-07,1,61,1,2
1130,2010-07-20 03:57:00-07,1,58,1,2
1130,2010-07-20 03:57:20-07,1,69,1,2
1130,2010-07-20 03:57:40-07,1,69,1,2
1130,2010-07-20 03:58:00-07,2,66,3,2
1130,2010-07-20 03:58:20-07,0,-1,0,0
1130,2010-07-20 03:58:40-07,0,-1,0,0
1130,2010-07-20 03:59:00-07,0,-1,0,0
1130,2010-07-20 03:59:20-07,2,59,5,2
1130,2010-07-20 03:59:40-07,2,58,4,2
1130,2010-07-20 04:00:00-07,0,-1,0,0
1130,2010-07-20 04:00:20-07,2,60,3,2
1130,2010-07-20 04:00:40-07,1,53,2,2
1130,2010-07-20 04:01:00-07,1,69,1,2
1130,2010-07-20 04:01:20-07,1,69,1,2
1130,2010-07-20 04:01:40-07,1,58,1,2
1130,2010-07-20 04:02:00-07,0,-1,0,0
1130,2010-07-20 04:02:20-07,0,-1,0,0
1130,2010-07-20 04:02:40-07,1,72,1,2
1130,2010-07-20 04:03:00-07,2,57,3,2
1130,2010-07-20 04:03:20-07,2,59,3,2
1130,2010-07-20 04:03:40-07,0,-1,0,0
1130,2010-07-20 04:04:00-07,0,-1,0,0
1130,2010-07-20 04:04:20-07,0,-1,0,0
1130,2010-07-20 04:04:40-07,0,-1,0,0
1130,2010-07-20 04:05:00-07,2,60,3,2
1130,2010-07-20 04:05:20-07,3,55,4,2
1130,2010-07-20 04:05:40-07,2,70,3,2
1130,2010-07-20 04:06:00-07,4,53,12,2
1130,2010-07-20 04:06:20-07,2,60,3,2
1130,2010-07-20 04:06:40-07,1,68,1,2
1130,2010-07-20 04:07:00-07,1,68,1,2
1130,2010-07-20 04:07:20-07,1,59,1,2
1130,2010-07-20 04:07:40-07,0,-1,0,0
1130,2010-07-20 04:08:00-07,1,59,1,2
1130,2010-07-20 04:08:20-07,0,-1,0,0
1130,2010-07-20 04:08:40-07,2,66,6,2
1130,2010-07-20 04:09:00-07,2,52,6,2
1130,2010-07-20 04:09:20-07,2,51,5,2
1130,2010-07-20 04:09:40-07,1,58,1,2
1130,2010-07-20 04:10:00-07,1,58,1,2
1130,2010-07-20 04:10:20-07,2,55,3,2
1130,2010-07-20 04:10:40-07,2,60,3,2
1130,2010-07-20 04:11:00-07,1,58,1,2
1130,2010-07-20 04:11:20-07,1,58,1,2
1130,2010-07-20 04:11:40-07,1,58,1,2
1130,2010-07-20 04:12:00-07,2,70,2,2
1130,2010-07-20 04:12:20-07,2,70,2,2
1130,2010-07-20 04:12:40-07,0,-1,0,0
1130,2010-07-20 04:13:00-07,2,59,3,2
1130,2010-07-20 04:13:20-07,2,51,4,2
1130,2010-07-20 04:13:40-07,1,59,1,2
1130,2010-07-20 04:14:00-07,3,63,4,2
1130,2010-07-20 04:14:20-07,1,61,1,2
1130,2010-07-20 04:14:40-07,0,-1,0,0
1130,2010-07-20 04:15:00-07,2,54,3,2
1130,2010-07-20 04:15:20-07,2,54,4,2
1130,2010-07-20 04:15:40-07,1,62,1,2
1130,2010-07-20 04:16:00-07,2,55,3,2
1130,2010-07-20 04:16:20-07,2,69,6,2
1130,2010-07-20 04:16:40-07,2,63,3,2
1130,2010-07-20 04:17:00-07,0,-1,0,0
1130,2010-07-20 04:17:20-07,1,51,1,2
1130,2010-07-20 04:17:40-07,3,62,4,2
1130,2010-07-20 04:18:00-07,1,58,1,2
1130,2010-07-20 04:18:20-07,0,-1,0,0
1130,2010-07-20 04:18:40-07,3,56,4,2
1130,2010-07-20 04:19:00-07,4,63,7,2
1130,2010-07-20 04:19:20-07,2,64,3,2
1130,2010-07-20 04:19:40-07,3,64,4,2
1130,2010-07-20 04:20:00-07,0,-1,0,0
1130,2010-07-20 04:20:20-07,3,55,6,2
1130,2010-07-20 04:20:40-07,1,58,1,2
1130,2010-07-20 04:21:00-07,1,58,1,2
1130,2010-07-20 04:21:20-07,2,54,3,2
1130,2010-07-20 04:21:40-07,3,59,8,2
1130,2010-07-20 04:22:00-07,4,56,7,2
1130,2010-07-20 04:22:20-07,3,71,4,2
1130,2010-07-20 04:22:40-07,1,59,1,2
1130,2010-07-20 04:23:00-07,2,65,3,2
1130,2010-07-20 04:23:20-07,2,64,3,2
1130,2010-07-20 04:23:40-07,1,68,1,2
1130,2010-07-20 04:24:00-07,1,61,2,2
1130,2010-07-20 04:24:20-07,1,69,1,2
1130,2010-07-20 04:24:40-07,2,61,3,2
1130,2010-07-20 04:25:00-07,2,54,3,2
1130,2010-07-20 04:25:20-07,1,69,1,2
1130,2010-07-20 04:25:40-07,0,-1,0,0
1130,2010-07-20 04:26:00-07,1,72,1,2
1130,2010-07-20 04:26:20-07,3,65,4,2
1130,2010-07-20 04:26:40-07,1,59,1,2
1130,2010-07-20 04:27:00-07,0,-1,0,0
1130,2010-07-20 04:27:20-07,1,71,1,2
1130,2010-07-20 04:27:40-07,3,71,4,2
1130,2010-07-20 04:28:00-07,3,63,4,2
1130,2010-07-20 04:28:20-07,3,59,4,2
1130,2010-07-20 04:28:40-07,4,62,8,2
1130,2010-07-20 04:29:00-07,3,59,6,2
1130,2010-07-20 04:29:20-07,1,58,1,2
1130,2010-07-20 04:29:40-07,4,62,6,2
1130,2010-07-20 04:30:00-07,2,58,1,2
1130,2010-07-20 04:30:20-07,1,61,2,2
1130,2010-07-20 04:30:40-07,0,-1,0,0
1130,2010-07-20 04:31:00-07,4,61,9,2
1130,2010-07-20 04:31:20-07,0,-1,0,0
1130,2010-07-20 04:31:40-07,0,-1,0,0
1130,2010-07-20 04:32:00-07,3,62,2,2
1130,2010-07-20 04:32:20-07,0,0,1,3
1130,2010-07-20 04:32:40-07,1,58,1,2
1130,2010-07-20 04:33:00-07,4,64,6,2
1130,2010-07-20 04:33:20-07,2,65,2,2
1130,2010-07-20 04:33:40-07,2,64,3,2
1130,2010-07-20 04:34:00-07,0,-1,0,0
1130,2010-07-20 04:34:20-07,2,60,4,2
1130,2010-07-20 04:34:40-07,2,69,2,2
1130,2010-07-20 04:35:00-07,1,72,1,2
1130,2010-07-20 04:35:20-07,3,57,4,2
1130,2010-07-20 04:35:40-07,2,51,2,2
1130,2010-07-20 04:36:00-07,2,51,3,2
1130,2010-07-20 04:36:20-07,4,62,5,2
1130,2010-07-20 04:36:40-07,1,51,2,2
1130,2010-07-20 04:37:00-07,1,58,1,2
1130,2010-07-20 04:37:20-07,2,67,3,2
1130,2010-07-20 04:37:40-07,5,58,9,2
1130,2010-07-20 04:38:00-07,5,60,11,2
1130,2010-07-20 04:38:20-07,1,51,1,2
1130,2010-07-20 04:38:40-07,2,54,2,2
1130,2010-07-20 04:39:00-07,4,55,13,2
1130,2010-07-20 04:39:20-07,4,61,7,2
1130,2010-07-20 04:39:40-07,2,60,1,2
1130,2010-07-20 04:40:00-07,6,63,11,2
1130,2010-07-20 04:40:20-07,1,58,1,2
1130,2010-07-20 04:40:40-07,2,63,2,2
1130,2010-07-20 04:41:00-07,4,62,5,2
1130,2010-07-20 04:41:20-07,5,57,8,2
1130,2010-07-20 04:41:40-07,6,62,10,2
1130,2010-07-20 04:42:00-07,1,59,1,2
1130,2010-07-20 04:42:20-07,1,58,1,2
1130,2010-07-20 04:42:40-07,1,53,1,2
1130,2010-07-20 04:43:00-07,0,-1,0,0
1130,2010-07-20 04:43:20-07,4,60,6,2
1130,2010-07-20 04:43:40-07,1,71,1,2
1130,2010-07-20 04:44:00-07,2,64,2,2
1130,2010-07-20 04:44:20-07,1,58,1,2
1130,2010-07-20 04:44:40-07,2,60,3,2
1130,2010-07-20 04:45:00-07,0,-1,0,0
1130,2010-07-20 04:45:20-07,6,56,9,2
1130,2010-07-20 04:45:40-07,3,61,4,2
1130,2010-07-20 04:46:00-07,2,63,2,2
1130,2010-07-20 04:46:20-07,1,58,1,2
1130,2010-07-20 04:46:40-07,3,58,5,2
1130,2010-07-20 04:47:00-07,2,65,3,2
1130,2010-07-20 04:47:20-07,2,58,3,2
1130,2010-07-20 04:47:40-07,2,72,1,2
1130,2010-07-20 04:48:00-07,1,59,3,2
1130,2010-07-20 04:48:20-07,2,65,3,2
1130,2010-07-20 04:48:40-07,4,59,6,2
1130,2010-07-20 04:49:00-07,2,61,3,2
1130,2010-07-20 04:49:20-07,5,62,8,2
1130,2010-07-20 04:49:40-07,5,63,7,2
1130,2010-07-20 04:50:00-07,3,63,4,2
1130,2010-07-20 04:50:20-07,4,64,6,2
1130,2010-07-20 04:50:40-07,2,69,3,2
1130,2010-07-20 04:51:00-07,1,58,1,2
1130,2010-07-20 04:51:20-07,3,60,4,2
1130,2010-07-20 04:51:40-07,2,65,5,2
1130,2010-07-20 04:52:00-07,0,0,2,3
1130,2010-07-20 04:52:20-07,1,58,1,2
1130,2010-07-20 04:52:40-07,3,63,4,2
1130,2010-07-20 04:53:00-07,4,59,6,2
1130,2010-07-20 04:53:20-07,2,60,3,2
1130,2010-07-20 04:53:40-07,4,70,6,2
1130,2010-07-20 04:54:00-07,0,-1,0,0
1130,2010-07-20 04:54:20-07,3,63,4,2
1130,2010-07-20 04:54:40-07,1,58,1,2
1130,2010-07-20 04:55:00-07,2,71,2,2
1130,2010-07-20 04:55:20-07,1,69,1,2
1130,2010-07-20 04:55:40-07,2,58,4,2
1130,2010-07-20 04:56:00-07,2,54,3,2
1130,2010-07-20 04:56:20-07,0,-1,0,0
1130,2010-07-20 04:56:40-07,2,65,3,2
1130,2010-07-20 04:57:00-07,6,61,8,2
1130,2010-07-20 04:57:20-07,3,57,10,2
1130,2010-07-20 04:57:40-07,3,55,4,2
1130,2010-07-20 04:58:00-07,1,58,1,2
1130,2010-07-20 04:58:20-07,1,58,1,2
1130,2010-07-20 04:58:40-07,2,55,3,2
1130,2010-07-20 04:59:00-07,4,61,16,2
1130,2010-07-20 04:59:20-07,6,60,9,2
1130,2010-07-20 04:59:40-07,3,60,4,2
1130,2010-07-20 05:00:00-07,1,58,1,2
1130,2010-07-20 05:00:20-07,3,67,4,2
1130,2010-07-20 05:00:40-07,4,62,7,2
1130,2010-07-20 05:01:00-07,3,61,3,2
1130,2010-07-20 05:01:20-07,1,61,4,2
1130,2010-07-20 05:01:40-07,1,62,1,2
1130,2010-07-20 05:02:00-07,3,58,5,2
1130,2010-07-20 05:02:20-07,6,49,9,2
1130,2010-07-20 05:02:40-07,4,66,7,2
1130,2010-07-20 05:03:00-07,3,58,3,2
1130,2010-07-20 05:03:20-07,2,66,5,2
1130,2010-07-20 05:03:40-07,2,59,2,2
1130,2010-07-20 05:04:00-07,2,58,5,2
1130,2010-07-20 05:04:20-07,0,-1,0,0
1130,2010-07-20 05:04:40-07,2,55,6,2
1130,2010-07-20 05:05:00-07,2,60,3,2
1130,2010-07-20 05:05:20-07,1,58,1,2
1130,2010-07-20 05:05:40-07,3,54,5,2
1130,2010-07-20 05:06:00-07,3,62,4,2
1130,2010-07-20 05:06:20-07,4,54,6,2
1130,2010-07-20 05:06:40-07,2,63,2,2
1130,2010-07-20 05:07:00-07,4,58,6,2
1130,2010-07-20 05:07:20-07,4,59,6,2
1130,2010-07-20 05:07:40-07,7,60,15,2
1130,2010-07-20 05:08:00-07,2,56,3,2
1130,2010-07-20 05:08:20-07,4,61,6,2
1130,2010-07-20 05:08:40-07,3,48,7,2
1130,2010-07-20 05:09:00-07,3,58,4,2
1130,2010-07-20 05:09:20-07,1,58,1,2
1130,2010-07-20 05:09:40-07,0,-1,0,0
1130,2010-07-20 05:10:00-07,3,59,4,2
1130,2010-07-20 05:10:20-07,5,60,8,2
1130,2010-07-20 05:10:40-07,7,61,12,2
1130,2010-07-20 05:11:00-07,2,60,3,2
1130,2010-07-20 05:11:20-07,3,57,8,2
1130,2010-07-20 05:11:40-07,3,56,6,2
1130,2010-07-20 05:12:00-07,7,55,14,2
1130,2010-07-20 05:12:20-07,3,59,4,2
1130,2010-07-20 05:12:40-07,6,61,9,2
1130,2010-07-20 05:13:00-07,1,61,1,2
1130,2010-07-20 05:13:20-07,3,62,5,2
1130,2010-07-20 05:13:40-07,1,59,2,2
1130,2010-07-20 05:14:00-07,3,63,8,2
1130,2010-07-20 05:14:20-07,3,61,4,2
1130,2010-07-20 05:14:40-07,1,61,1,2
1130,2010-07-20 05:15:00-07,3,60,4,2
1130,2010-07-20 05:15:20-07,4,61,6,2
1130,2010-07-20 05:15:40-07,3,55,5,2
1130,2010-07-20 05:16:00-07,3,62,4,2
1130,2010-07-20 05:16:20-07,5,58,8,2
1130,2010-07-20 05:16:40-07,1,69,1,2
1130,2010-07-20 05:17:00-07,4,65,8,2
1130,2010-07-20 05:17:20-07,3,61,4,2
1130,2010-07-20 05:17:40-07,4,60,5,2
1130,2010-07-20 05:18:00-07,0,-1,0,0
1130,2010-07-20 05:18:20-07,2,53,3,2
1130,2010-07-20 05:18:40-07,4,64,7,2
1130,2010-07-20 05:19:00-07,2,59,3,2
1130,2010-07-20 05:19:20-07,5,63,7,2
1130,2010-07-20 05:19:40-07,3,64,4,2
1130,2010-07-20 05:20:00-07,3,64,6,2
1130,2010-07-20 05:20:20-07,4,58,6,2
1130,2010-07-20 05:20:40-07,2,59,3,2
1130,2010-07-20 05:21:00-07,5,61,8,2
1130,2010-07-20 05:21:20-07,3,66,4,2
1130,2010-07-20 05:21:40-07,5,64,11,2
1130,2010-07-20 05:22:00-07,4,58,6,2
1130,2010-07-20 05:22:20-07,5,63,7,2
1130,2010-07-20 05:22:40-07,5,57,8,2
1130,2010-07-20 05:23:00-07,5,59,11,2
1130,2010-07-20 05:23:20-07,2,58,3,2
1130,2010-07-20 05:23:40-07,5,58,11,2
1130,2010-07-20 05:24:00-07,5,60,9,2
1130,2010-07-20 05:24:20-07,6,63,9,2
1130,2010-07-20 05:24:40-07,3,61,6,2
1130,2010-07-20 05:25:00-07,5,60,11,2
1130,2010-07-20 05:25:20-07,5,56,8,2
1130,2010-07-20 05:25:40-07,5,61,8,2
1130,2010-07-20 05:26:00-07,3,59,8,2
1130,2010-07-20 05:26:20-07,1,51,1,2
1130,2010-07-20 05:26:40-07,5,59,7,2
1130,2010-07-20 05:27:00-07,7,70,9,2
1130,2010-07-20 05:27:20-07,4,70,6,2
1130,2010-07-20 05:27:40-07,2,66,3,2
1130,2010-07-20 05:28:00-07,5,62,8,2
1130,2010-07-20 05:28:20-07,4,60,6,2
1130,2010-07-20 05:28:40-07,3,58,4,2
1130,2010-07-20 05:29:00-07,8,62,11,2
1130,2010-07-20 05:29:20-07,6,62,9,2
1130,2010-07-20 05:29:40-07,4,62,6,2
1130,2010-07-20 05:30:00-07,9,61,14,2
1130,2010-07-20 05:30:20-07,3,70,5,2
1130,2010-07-20 05:30:40-07,9,58,16,2
1130,2010-07-20 05:31:00-07,4,58,10,2
1130,2010-07-20 05:31:20-07,5,62,10,2
1130,2010-07-20 05:31:40-07,3,64,4,2
1130,2010-07-20 05:32:00-07,5,60,6,2
1130,2010-07-20 05:32:20-07,4,61,8,2
1130,2010-07-20 05:32:40-07,5,58,8,2
1130,2010-07-20 05:33:00-07,2,71,3,2
1130,2010-07-20 05:33:20-07,7,68,10,2
1130,2010-07-20 05:33:40-07,5,65,7,2
1130,2010-07-20 05:34:00-07,2,64,3,2
1130,2010-07-20 05:34:20-07,7,57,11,2
1130,2010-07-20 05:34:40-07,4,66,5,2
1130,2010-07-20 05:35:00-07,2,63,3,2
1130,2010-07-20 05:35:20-07,3,44,4,2
1130,2010-07-20 05:35:40-07,7,64,10,2
1130,2010-07-20 05:36:00-07,6,56,14,2
1130,2010-07-20 05:36:20-07,6,60,9,2
1130,2010-07-20 05:36:40-07,5,62,7,2
1130,2010-07-20 05:37:00-07,7,62,11,2
1130,2010-07-20 05:37:20-07,7,63,10,2
1130,2010-07-20 05:37:40-07,3,66,4,2
1130,2010-07-20 05:38:00-07,5,63,7,2
1130,2010-07-20 05:38:20-07,6,65,9,2
1130,2010-07-20 05:38:40-07,6,66,9,2
1130,2010-07-20 05:39:00-07,6,67,9,2
1130,2010-07-20 05:39:20-07,3,63,4,2
1130,2010-07-20 05:39:40-07,4,63,6,2
1130,2010-07-20 05:40:00-07,3,45,5,2
1130,2010-07-20 05:40:20-07,6,60,13,2
1130,2010-07-20 05:40:40-07,6,61,8,2
1130,2010-07-20 05:41:00-07,4,58,7,2
1130,2010-07-20 05:41:20-07,9,58,15,2
1130,2010-07-20 05:41:40-07,6,62,9,2
1130,2010-07-20 05:42:00-07,3,62,4,2
1130,2010-07-20 05:42:20-07,8,62,12,2
1130,2010-07-20 05:42:40-07,2,65,2,2
1130,2010-07-20 05:43:00-07,3,69,4,2
1130,2010-07-20 05:43:20-07,9,60,13,2
1130,2010-07-20 05:43:40-07,5,61,6,2
1130,2010-07-20 05:44:00-07,8,54,12,2
1130,2010-07-20 05:44:20-07,7,61,10,2
1130,2010-07-20 05:44:40-07,7,64,11,2
1130,2010-07-20 05:45:00-07,7,60,14,2
1130,2010-07-20 05:45:20-07,7,67,9,2
1130,2010-07-20 05:45:40-07,7,61,12,2
1130,2010-07-20 05:46:00-07,3,62,5,2
1130,2010-07-20 05:46:20-07,6,55,12,2
1130,2010-07-20 05:46:40-07,8,57,12,2
1130,2010-07-20 05:47:00-07,7,61,15,2
1130,2010-07-20 05:47:20-07,8,61,14,2
1130,2010-07-20 05:47:40-07,7,58,11,2
1130,2010-07-20 05:48:00-07,4,58,5,2
1130,2010-07-20 05:48:20-07,9,58,16,2
1130,2010-07-20 05:48:40-07,3,58,5,2
1130,2010-07-20 05:49:00-07,5,64,8,2
1130,2010-07-20 05:49:20-07,9,62,15,2
1130,2010-07-20 05:49:40-07,5,63,8,2
1130,2010-07-20 05:50:00-07,5,46,8,2
1130,2010-07-20 05:50:20-07,4,53,5,2
1130,2010-07-20 05:50:40-07,7,67,12,2
1130,2010-07-20 05:51:00-07,5,59,8,2
1130,2010-07-20 05:51:20-07,6,63,8,2
1130,2010-07-20 05:51:40-07,4,61,6,2
1130,2010-07-20 05:52:00-07,3,58,5,2
1130,2010-07-20 05:52:20-07,5,61,7,2
1130,2010-07-20 05:52:40-07,4,75,5,2
